class,physiological_width,aspect_ratio,rectangularity,eccentricity,hue,value,correlation 90,homogeneity 0,homogeneity 45,homogeneity 90,homogeneity 135,dissimilarity 0,dissimilarity 45,dissimilarity 90,dissimilarity 135,contrast 0,contrast 45,contrast 90,contrast 135,ASM 0,ASM 45,ASM 90,ASM 135,energy 0,energy 45,energy 90,energy 135
1,304,0.9638157894736842,1.2604736398949985,0.266569172938693,54.27156682234597,153.15176486437937,0.8599433953294513,0.2428909383373312,0.2321324925928232,0.2422771813659882,0.2326935041601692,17.193062408625725,17.878662053056537,16.966315477073742,18.0779930795848,1209.3279308296778,1318.8779008073827,1212.6112753547077,1333.8327797001168,0.0313165654301508,0.0280318163495807,0.0312622555224526,0.0282417763862448,0.1769648706103866,0.1674270478434735,0.1768113557508472,0.1680528975836028
1,336,0.8541666666666666,1.2516077952924534,0.5199993322645285,55.60968350754936,150.65990542558487,0.91375170602043,0.4116785561200197,0.3994912972964595,0.4251416582304361,0.3957094668951135,6.6816109422492405,7.312295116863215,6.505373853911179,7.362446251436842,615.8137875717664,706.0406999020819,636.8737644346662,728.0626889182171,0.0314572750194653,0.028360678601983,0.0311597413043884,0.0285856082287835,0.1773619886544614,0.1684062902684546,0.1765212205497924,0.1690727897350236
1,313,0.9584664536741214,1.2353881473782538,0.2852052895395757,57.01437699680511,151.39702875399362,0.8662332517760378,0.2233945046812676,0.2156040224513787,0.2228435460735886,0.2122452928447397,16.389429793686027,17.123108545438647,17.209307359307346,18.08241493921105,971.1533221421996,1095.956726143619,1118.789783549783,1175.0089434094284,0.0265203362158463,0.0234255062110498,0.0251243227146229,0.0231212084034609,0.1628506561725998,0.153053932360622,0.1585065383970736,0.1520565960537751
1,306,0.931372549019608,1.282122905027933,0.3640675417181793,56.0645568168788,157.57587432633872,0.8725023104884637,0.2358534736573739,0.2270012360452207,0.2381587803038473,0.2262724787478181,18.35135387488329,18.8875114892414,17.958186163082132,19.31872923098681,1170.3623015873036,1256.4627984256808,1157.9682811680368,1330.3073460441667,0.0350627865525296,0.0318731214446182,0.0355417427297306,0.0317877295876268,0.1872505982701513,0.1785304496286788,0.1885251779729451,0.178291137153889
1,326,0.8773006134969326,1.2756327815022577,0.4799412813646122,55.63283495645459,158.14086833411986,0.9004906940614077,0.2754278815825285,0.2689336242319382,0.2818502274907766,0.2651031091208671,12.362541754906887,12.43776705871988,11.637746988214284,13.163550063873828,912.5867410431632,912.0627175014316,836.9777465525128,984.8017157834444,0.0330200585733126,0.0303054593201719,0.0336749897260571,0.0302373787193012,0.1817142222648317,0.174084632636462,0.183507465041772,0.1738889838928886
1,285,1.0526315789473684,1.24465924723591,0.3122498999199199,56.78740350877193,149.14913450292397,0.7870813441267992,0.1976862384136688,0.1862326994546405,0.1939265314083855,0.1856558891201515,27.56629200118943,28.57932576704817,28.15007142857145,28.876863518322555,1831.6727683615832,1986.2861883235523,1962.158309523812,2045.726555737229,0.027523822139957,0.0240055047291794,0.02634466638322,0.0238605086046583,0.1659030504239059,0.1549370992667007,0.1623104013402099,0.1544684712316994
1,295,1.0033898305084743,1.2703308213797315,0.0821300390617786,57.20183234081539,179.88482592762253,0.8300372925388585,0.2393352396727747,0.2271361714689122,0.2354761177667157,0.2280649600452833,18.84903022890093,19.95828037471169,18.87142357875117,19.963482088217305,1098.3300949385523,1208.1490020241968,1145.441577353216,1251.1392811749754,0.0323348432363537,0.0293013147108364,0.0323946708407197,0.0291232103319838,0.1798189179045236,0.1711762679545164,0.1799851961710177,0.1706552382201726
1,328,0.9115853658536586,1.29426980230686,0.4111108375626353,55.3035422954564,169.16535810424995,0.8682385550278062,0.2661102649381373,0.2578526802763159,0.2688149484369537,0.2582316587768584,14.754956860793095,15.500146474157775,14.212079480621677,15.40498012136429,993.347726895636,1088.0435865243771,958.0306491193552,1115.3938480853728,0.0382862931381057,0.0350220594600225,0.0389411754205317,0.0348882736102939,0.1956688353778029,0.187141816438824,0.1973351854599977,0.1867840293234245
1,368,0.8016304347826086,1.319798188559966,0.5978199110352931,51.892032056005895,164.95153831982313,0.9163207587405616,0.2947488987909201,0.2909400353138471,0.3068373773685695,0.288012962175738,12.326377436281852,12.193818209282142,10.694373628426003,12.315509233035016,781.4390648425785,793.5786601714444,648.5433160573375,761.5863449265522,0.0449054402035535,0.0425645643385279,0.0468104789224116,0.0429146131516816,0.2119090375693155,0.2063118133760835,0.2163572945902486,0.2071584252490872
1,352,0.8409090909090909,1.6733504107411006,0.5411764045359391,74.0,203.95659935503684,0.8919373956647965,0.2448833526774906,0.2407990215177117,0.2552880886006695,0.238734421674893,16.136060996563586,16.054066288773427,14.656125866500506,16.38917099669345,695.0057696813503,702.9949811053377,600.0791923046963,726.3488230199974,0.0312147938978922,0.0289647695751999,0.0328433206116375,0.028917022286563,0.1766770893406731,0.1701903921353963,0.1812272623300299,0.1700500581786524
1,325,0.9230769230769232,1.2528832377072878,0.3846153846153846,53.77931282051282,156.86702564102563,0.8251204464239872,0.2122875752328076,0.2029967314325114,0.2109630245187117,0.2047403833854139,21.69148370273792,22.757914456512587,22.18041666666664,22.234318430580103,1333.4686101694904,1513.34021638461,1450.5445208333326,1404.9156773596026,0.0302381385475505,0.0270263361794207,0.0293285971137152,0.0273760815738214,0.1738911686876322,0.1643968861609634,0.1712559403749698,0.1654571895501113
1,361,0.8310249307479224,1.284369941236814,0.5562351701172901,54.94084025854109,166.16448753462603,0.8807260742940114,0.2568472024351809,0.2513870480371378,0.2616380382943695,0.2512994773819128,18.15290858725762,18.351067454008643,16.910243445692885,18.121924445453857,1250.452302925021,1269.7621697327584,1110.40595505618,1232.6603641456584,0.0374030654702241,0.0347056686633604,0.0374400431255172,0.0345404605700685,0.1933987214803245,0.1862945749702886,0.1934942973979266,0.185850640488723
1,311,0.8135048231511254,1.304404767825467,0.5815581679504263,43.58175209384492,166.39530775389855,0.8506486038599171,0.2493677029345943,0.2425960294449694,0.2542785005635881,0.2420778984369004,19.61327922414687,19.413262169197967,18.357772094344988,19.977473411561576,1216.9440540400385,1178.367201705847,1065.1856932496316,1261.1930981254018,0.0396392048482542,0.0372666330432705,0.0412118799392878,0.0367445092883238,0.1990959689402431,0.1930456760543227,0.2030070933225926,0.191688573703087
1,360,0.8027777777777778,1.401448055228153,0.5962783238607394,50.302402921953096,203.0235390234525,0.8747966888994263,0.2808407700723004,0.2747296143374687,0.2886449494946492,0.2764673783523665,17.08470266040688,17.161561206386747,15.534353526000295,17.00317366449832,834.3580203442878,846.3416913069184,724.6306642623907,844.7797752808985,0.0570336466285104,0.0538182849245874,0.0590756215217968,0.0543772642755023,0.2388171824398538,0.2319876827001543,0.2430547706213496,0.2331893313929741
1,303,0.9867986798679867,1.3589278214435712,0.1619517379060766,45.27861849730124,165.46605295981104,0.8241783343533483,0.2301267707778939,0.2222898963162345,0.2295447103360183,0.2199986194846468,22.8575806560248,23.262989626438426,22.454972952346733,23.77368629896265,1423.9460384813983,1463.8972393855238,1399.3930888195534,1548.045462275382,0.037752035153417,0.0343757661050309,0.0368669136160859,0.0339121475411563,0.1942988295214797,0.1854070281975065,0.1920075873919723,0.1841525116341245
1,302,0.9900662251655628,1.3567221587835807,0.1406018128845176,50.83712817559636,175.94037520210858,0.8258460782484206,0.2085015145974492,0.1999823473271152,0.213246820177182,0.2013599661643301,24.76911294319053,25.13724263451257,23.52873213742777,24.923933568422267,1447.5449835563372,1489.4310203617338,1363.184487010573,1517.7412467296092,0.0309429850121068,0.0281835191964833,0.0319184301793094,0.0282421712591888,0.1759061824158176,0.1678794781874286,0.1786572981417481,0.1680540724266711
1,316,0.819620253164557,1.3432353254938003,0.5729071832351795,40.26855969893945,152.244990469674,0.8598098256697546,0.2569796599575977,0.2513622811956085,0.264744465078188,0.2504909554293119,23.96374464267916,23.168011563599816,21.29270382003501,24.2506158873806,1733.576896242401,1583.5371417797896,1401.9539659089492,1825.3412644545008,0.0482988200944756,0.045894730595955,0.0506975590034616,0.0452996061356567,0.2197699253639488,0.2142305547674166,0.2251611844956,0.2128370412678599
1,305,0.8098360655737705,1.3081264108352144,0.586656242527083,44.86380832282472,170.67721510586048,0.8098871853115975,0.2453735147770429,0.23878846650823,0.250060223998263,0.2373396745824174,22.9676602086438,22.972533256770983,21.818529014844824,23.41257536606376,1465.8562931852043,1462.665545575107,1335.2910796221315,1517.7305825574572,0.040254344500643,0.0375424117699921,0.0419308101172686,0.0371210980718935,0.2006348536537035,0.1937586430846173,0.2047701397110151,0.192668362924206
1,314,0.9012738853503184,1.318329500778874,0.4332497935204828,49.425412437262274,144.41745628052485,0.8949617555645266,0.2762783609969442,0.2683410914683362,0.2819120393957341,0.2675196557215419,15.876529349768592,16.082275407561575,14.78028977552118,16.61926234246734,1167.158479585758,1168.4810267082903,1060.3131954212265,1317.741912359811,0.0436918738183521,0.0407880958036594,0.0447553467589773,0.0401140920669406,0.2090260123007473,0.2019606293406203,0.2115545952206601,0.2002850270662804
1,307,0.8631921824104235,1.2736794313805304,0.5048754858631287,45.791039272324994,145.30869645381352,0.862914965872148,0.2259898221541983,0.2188428845708695,0.2324731375534558,0.2190896166959946,20.701540967176133,20.703362290252016,19.07044858178183,20.99619387226079,1443.947193685792,1395.00909171377,1183.0242409096586,1479.7092927683575,0.0324326408969165,0.030108334942996,0.0343282827886187,0.0298350259471615,0.1800906463337742,0.1735175349726823,0.1852789323928081,0.1727281851556414
1,301,0.9966777408637874,1.219660440050245,0.0814461838679815,49.79132890365449,153.5246622369878,0.7517612935059423,0.1802102950868216,0.1712379698845478,0.1774513981088405,0.1699457803745425,29.205045329128875,29.93536718536716,29.56924549549549,30.25771225771225,1940.0765808885628,2027.1661206661188,2000.330304054054,2082.778301028301,0.0226525460715696,0.0198437317338888,0.0216907658925817,0.0194727381160973,0.1505076279514417,0.1408677810355827,0.1472778526886571,0.1395447530941145
1,333,0.9009009009009008,1.3071809902648384,0.4340248457818343,54.90750750750751,148.61394394394395,0.8417083677387661,0.2431754985030934,0.2344614151630208,0.2416738881853538,0.2350812852889994,23.26032473151118,23.8812125195104,23.29434959349592,23.80976341082724,1592.6990990990982,1691.484063090446,1608.665772357724,1653.5304362112877,0.0434430739141769,0.0400525730181984,0.0427807198199649,0.0403028051163377,0.20843002162399,0.2001313893875682,0.2068350062730315,0.20075558551716
1,318,0.9308176100628932,1.2930824867604938,0.3654840308369217,51.63917219105898,154.68915731769505,0.878000266233112,0.2649279655846555,0.2558206305053328,0.2678975464267313,0.2551330247575424,15.98636235924702,16.46316857167788,15.035359640790965,16.35242343600036,1117.517733255528,1207.9352914230883,1002.8156031430804,1126.0829443329565,0.03794707199863,0.0345525015394217,0.0385038249682498,0.0348067757742042,0.1948000821319898,0.1858830318760208,0.1962239153830384,0.1865657411589927
1,334,0.8982035928143712,1.3364989596115884,0.4395796922690528,53.49256487025948,142.22852295409183,0.8883229956324387,0.277362849972056,0.2700590714604897,0.2792160204490885,0.2699142343202012,17.776626408200546,18.32096642096641,17.2680040526849,18.17985257985257,1321.678341621841,1397.9146191646182,1261.7693819655517,1373.8418918918912,0.0502262709201698,0.0469193238707212,0.0503100195140678,0.04712730211924,0.2241121837834119,0.2166086883546485,0.2242989512103608,0.217088235791901
1,261,1.0727969348659003,1.303603282197645,0.362090726030854,46.30424192665572,145.20431034482758,0.7847372937877986,0.2279990947689738,0.2184139044303745,0.2264172813591847,0.2161142815050997,29.46187391152909,30.155839395477333,29.461872209821404,30.77964811368632,2170.552671543016,2287.8780522190245,2241.6662248883904,2379.7164326397096,0.0397289024233859,0.0358702164145641,0.0389666486273005,0.035117945347132,0.1993211038083672,0.1893943410309933,0.1973997179007624,0.1873978264205111
1,348,0.8160919540229885,1.3013199907831068,0.5779220731023694,73.0,188.4762121580055,0.8548214047221531,0.2423046299168509,0.237197405721231,0.2465208542660605,0.2352338737682711,16.47474560210936,17.090199335548174,15.770387631913923,16.596698504983397,812.8726774605531,975.2079941860468,832.3094793249284,792.8316445182727,0.035595593004035,0.0326824318259111,0.0357411883774141,0.033004580286262,0.1886679437637327,0.1807828305617299,0.1890534008618045,0.1816716276314549
1,326,0.8957055214723927,1.2712437066812676,0.4446477468782104,53.1577338431801,123.17119085637448,0.914313702931986,0.3215893734350989,0.3166761566990821,0.3278207648135645,0.304916945930571,10.650573950962992,10.737793305728092,9.81632740152776,11.444638543823332,1009.2057779867894,1062.044319358178,968.8855246874066,1123.3308100414088,0.0343641832552738,0.0320320300379951,0.0349757848395866,0.0316699833612917,0.185375789291034,0.178974942486358,0.1870181404024396,0.1779606230639008
1,374,0.7727272727272727,1.2760059735675535,0.6347381838076792,60.70273670965712,201.1311270654849,0.8746820932681795,0.2539364894027091,0.2433508126335603,0.254797567958598,0.2467610004489814,13.321316939067575,14.478890469416768,12.986543637062658,13.733266951161683,663.8323698877764,781.3028449502128,622.7712230755519,651.1074917022281,0.0326423444111343,0.0303534960130452,0.0338380078359433,0.0305491073614603,0.1806719248005464,0.1742225473727361,0.1839511017524586,0.1747830293863234
1,275,0.9672727272727272,1.295057007294101,0.2537389821733746,47.54433356117567,174.48056049213943,0.9097888765606976,0.3232809352803337,0.3177441268116246,0.3422914339785436,0.3167792082969348,8.500006966213864,8.992662178530178,8.240852130325818,9.215472803582998,480.3544409613373,562.7084448325396,509.90715678084143,557.770668431875,0.0383233573802377,0.0345965026690846,0.0380320491852795,0.0345649463235437,0.1957635241311254,0.1860013512560719,0.1950180739964363,0.1859165036341415
1,286,0.965034965034965,1.288761540910538,0.2621211862096688,47.95424141076315,169.17942383703254,0.8633983824607101,0.2589226104332208,0.2480726594299953,0.260376328834199,0.2471917726657586,14.397078935824329,15.220249269920714,14.167285574294697,15.17772215269085,879.6242097386018,1006.4517365456812,893.6912166692462,968.8057467667912,0.0362687661588839,0.0327811370720503,0.0365917344421831,0.0326286226761111,0.1904436036176693,0.1810556187254355,0.191289661095897,0.1806339466327167
1,264,0.9393939393939394,1.2679280360981466,0.3428396514843867,47.14447397360704,162.5865255376344,0.9023104719028878,0.2909997875569585,0.285057665262545,0.3036439101908347,0.2843399252106043,9.901515151515158,10.434946406052958,9.162831610412262,10.341724464060528,618.6602132435469,673.9368379571249,588.4825165026779,708.0534205548549,0.0314366757139535,0.0277657369853494,0.0317166406307044,0.0279007081539049,0.1773039077797033,0.1666305403740545,0.1780916635631899,0.1670350506747161
1,333,0.8978978978978979,1.2811152999909932,0.4402037766200287,43.78095152008196,143.42194703064268,0.9062566580549756,0.2577346408471436,0.2483976791264554,0.25851352182904,0.2513638962268778,13.869083369083365,14.78715161506362,13.678460722734314,14.287888310751624,895.5418786133068,1003.0242955025498,915.9272983114444,994.1203750450763,0.0367341749518386,0.0333298391214592,0.0357905565002523,0.0334808383117947,0.1916616157498382,0.1825646162909431,0.1891839224148085,0.1829776989466059
1,331,0.9063444108761328,1.2389115544409923,0.4225397127769123,42.46207452165156,183.2403927492447,0.8690706596483583,0.2427768721417073,0.2298556691280833,0.2454026000969279,0.2302122785176794,12.554078549848947,13.457610133068854,11.987208588957042,13.245361186874954,580.5673920835682,656.8185903793704,541.6443456032714,631.4103334986366,0.024956195122043,0.0219189816606598,0.02427469168329,0.0218094712209314,0.1579752990883165,0.1480506050668482,0.1558033750702789,0.1476803007206156
1,338,0.8520710059171598,1.3053342988172822,0.5234262134010098,47.84221934582512,142.18107947074293,0.916211136841983,0.2605508743403804,0.2583117865952893,0.2747360532619833,0.2563882131659776,12.856001839964872,12.670837901661502,11.175362862862858,13.082388040819794,889.7803751019296,901.1182318461688,721.3446571571569,910.4392025807554,0.0288909057013765,0.0276133759973766,0.0319487134056151,0.0276571369827653,0.1699732499582701,0.1661727294034032,0.1787420303275509,0.1663043504625339
1,348,0.8620689655172413,1.2594017841525276,0.5067909812654852,55.11467432950192,118.5761877394636,0.9131869154212664,0.3226685043564905,0.3213124811817076,0.3317823170639621,0.3095569980773965,11.04146697837522,10.79021645191704,10.0312342079689,11.569659412319307,1107.3196668614842,1092.8058316310498,1014.2135276967932,1177.4194001414207,0.0323493861738689,0.0306220607381574,0.0331770942946108,0.0301859225127607,0.1798593510882015,0.1749916019075127,0.1821458050425834,0.1737409638305276
1,300,0.92,1.3389391979301424,0.3919183588453084,49.1100845410628,148.81248792270532,0.9047141111168616,0.317439204279848,0.3038097618036698,0.3265069862802336,0.3114687429915099,11.93681426814268,12.995926073131947,10.879415377057228,12.170608108108103,939.6970110701104,1106.766146661367,872.6230164578726,979.3723916931638,0.0480780846000341,0.0441523184850511,0.0497496017779718,0.0450082299476958,0.2192671534909736,0.2101245308978729,0.2230461875441313,0.2121514316418718
1,255,1.1137254901960785,1.2728598922586143,0.4402253440015572,46.296396023198014,157.7459127312897,0.8057337635561106,0.2286804282118534,0.2188554280121,0.2270146785034311,0.2166946945255912,21.73084545646213,22.208081957882754,20.72316901408453,22.203784860557786,1445.433171691614,1516.0841206602167,1393.5836478873252,1550.2443653955604,0.0326592423209761,0.029028331446148,0.0321484878992264,0.0286053945653275,0.1807186828221592,0.1703770273427379,0.1792999941417355,0.1691312938675973
1,328,0.902439024390244,1.2973435245069218,0.4308176032355046,53.91358355306526,135.38655652603822,0.8929348792720428,0.2567200927235105,0.2484849949655927,0.2589890902383391,0.2485562642427203,18.280131589975703,18.574570860815136,17.515720441804028,19.13746194824961,1351.9783337524111,1378.414753509217,1242.294169943938,1508.8824306612546,0.0395900820858743,0.036617329745606,0.0403551049798559,0.0366195961113301,0.1989725661639673,0.1913565513527196,0.2008858008418114,0.1913624731009979
1,377,0.7957559681697612,1.2607430692572652,0.6056174032524213,56.80949602122016,130.0229531388152,0.9273944008131788,0.3685276369979884,0.3621864340410569,0.3834191138781784,0.3588375378750363,7.576352110776426,7.94631729584813,7.308646953405018,7.9390533294688765,757.4673020725628,834.1657941453519,785.5933960573476,811.8158557350916,0.0343000339954812,0.0318418362199563,0.033602338139605,0.0317646725879379,0.1852026835536711,0.1784428093814833,0.1833094054859299,0.1782264643310244
1,329,0.851063829787234,1.275008477449983,0.5250622416703433,45.44960920538429,163.20389709075118,0.8919637754939023,0.2848674884442167,0.2764467205944787,0.2994683301680952,0.2831224108274374,11.098458137607071,11.655451505016728,9.778835978835971,10.967803790412496,790.7117214700193,859.9431215161654,705.1886243386241,805.1656856187296,0.0343819058802132,0.0314675734425043,0.0349570885881787,0.0315461828664606,0.1854235850160741,0.1773910184944671,0.1869681485926913,0.1776124513272102
1,364,0.8214285714285714,1.2856265356265355,0.5703114079525469,55.62905656216693,139.79685949502004,0.927000091551083,0.3128874150292649,0.3057704496879992,0.3227910907243181,0.3060240619823046,10.618113179337662,10.716864406779656,9.314875024454766,10.75023540489642,911.5213426029752,917.4002542372872,764.3715262574409,916.346713747646,0.0374781657495033,0.035437401981125,0.0386229023247487,0.0350487678703792,0.1935927833094594,0.1882482456256233,0.1965271032828519,0.1872131615842732
1,358,0.8072625698324022,1.2811124387842916,0.5901924629708396,53.99337921169125,147.19358798399412,0.912744345161017,0.3017234659302026,0.294426586517996,0.3092227978583737,0.294641475015115,10.793001022897164,11.084081673109331,9.89408627973769,11.03933987511152,852.0619639625465,929.7370502527511,786.0734485428898,887.1157200911889,0.037158957366981,0.0346090403496894,0.0377878498477546,0.0345248017198426,0.1927665877868387,0.1860350514007762,0.1943909716209954,0.1858085082008965
1,354,0.8192090395480226,1.2743138739588635,0.5734950300768145,54.66837132281317,133.19691213715177,0.9069465810678776,0.2662163975777157,0.2600347143313579,0.2728106847838724,0.260081370435728,14.321895133313516,14.304095904095895,12.76897539768797,14.616883116883104,1196.3997026464467,1179.08953046953,996.0172907815434,1257.2515284715278,0.0339965588353062,0.0316448979591836,0.0353234172021943,0.0314172975376271,0.1843815577418365,0.1778901288975407,0.1879452505443921,0.1772492525728308
1,303,0.9570957095709572,1.272758875418242,0.2897719840165128,35.992807556617734,175.75478547854786,0.8250508122234451,0.2278885607891585,0.2172461189829136,0.2292458916448287,0.2194646152250999,19.48424526663191,20.40581659143532,18.880675769497778,19.64079565919031,1122.0657518383414,1237.1776200388235,1074.0010877111772,1132.734862127839,0.0330273608133572,0.0298884156868391,0.0331649300513024,0.0298096030871074,0.1817343138027521,0.1728826645064194,0.1821124104812805,0.1726545773708518
1,302,0.9470198675496688,1.2956026730467782,0.3211749841849574,49.29858055851433,147.67151391654704,0.8870515314274539,0.2453237051357535,0.2374869329793596,0.2503823315908575,0.240452079990782,18.539346232707217,18.99252701223283,16.97000306091214,18.2779761054786,1212.2167990384391,1284.924056356799,1078.2143344870608,1211.334547098862,0.0383608303163417,0.0347385543795274,0.0388539349611182,0.0354741325073865,0.195859210445518,0.1863828167496335,0.1971140151311373,0.1883457791069036
1,335,0.8417910447761194,1.3288975790909987,0.5398035169714341,47.28078755160368,153.89409336297237,0.9269825823729146,0.3614960324284427,0.3526139101985375,0.3794360503436603,0.3571941177016864,9.751538337194894,9.86243995739964,7.908048570814531,9.397878675911238,828.2991971550193,853.1774870134104,665.9918654631423,805.9635723445414,0.0471485103809314,0.0444075588701527,0.0491276535468683,0.0447273122223854,0.2171370773979687,0.2107310106988356,0.221647588633101,0.2114883264447129
1,297,1.0101010101010102,1.3318883366344034,0.1410673597966589,56.31285072951739,166.98053872053873,0.8707623439191667,0.2438544669360625,0.2312087014403677,0.2415891330582097,0.232774865250632,14.38679449865892,15.45425929342312,14.750753424657525,15.310522553269992,907.5119899560576,1052.1144843649115,1000.4107534246576,1019.9225048427272,0.0276411855785212,0.0240488162435664,0.0254628708090948,0.0239710172190787,0.1662563850759459,0.1550768075618223,0.1595708958710668,0.1548257640674791
1,296,0.9864864864864864,1.2342227204249638,0.1638426439592181,44.77450481303221,166.71863430211033,0.8528519922572214,0.2413308402724694,0.2363418907273338,0.246710978702387,0.231623898500462,12.576843393916562,12.9966466894977,12.292002071270533,13.623573059360716,708.0622233731991,783.9292237442921,784.0230428847151,884.7587519025872,0.0251655139948586,0.021953386898199,0.02448918107992,0.0218479642406304,0.1586364207704481,0.1481667536871851,0.156490194836354,0.1478105687717575
1,250,1.12,1.263480889851541,0.4503400076042318,35.87772857142857,163.7275,0.7744003211219433,0.2242429030712726,0.2110142582487881,0.2190866612763995,0.2086727860746376,21.10472727272727,22.11296689053848,21.5918221574344,22.55455402380112,1416.2925963636355,1504.5111935901969,1455.6648542274054,1565.353835277483,0.0304290865719008,0.0268271246081917,0.0297049854864894,0.0263961804878312,0.1744393492647252,0.1637898794437303,0.1723513431525541,0.1624690139313686
